t_s,power,cadence
15827,234,73
15828,201,76
15829,109,86
15830,170,86
15831,217,86
15832,155,86
15833,139,85
15834,149,85
15835,137,85
15836,207,87
15837,275,91
15838,311,93
15839,260,93
15840,182,92
15841,226,93
15842,113,93
15843,154,92
15844,316,93
15845,343,93
15846,305,94
15847,233,95
15848,175,94
15849,136,94
15850,211,94
15851,212,94
15852,145,94
15853,159,94
15854,186,94
15855,178,94
15856,183,94
15857,111,94
15858,91,93
15859,0,74
15860,0,0
15861,0,37
15862,251,90
15863,248,97
15864,84,88
15865,0,33
15866,0,0
15867,0,0
15868,307,66
15869,653,93
15870,529,97
15871,482,99
15872,418,101
15873,445,102
15874,463,104
15875,416,106
15876,405,107
15877,300,107
15878,165,108
15879,35,80
15880,35,73
15881,148,98
15882,69,90
15883,106,32
15884,106,0
15885,108,75
15886,299,96
15887,169,96
15888,106,95
15889,214,95
15890,216,95
15891,123,95
15892,112,95
15893,130,94
15894,220,94
15895,203,94
15896,275,94
15897,205,95
15898,147,95
15899,130,95
15900,254,95
15901,218,95
15902,161,96
15903,123,96
15904,154,95
15905,172,95
15906,222,95
15907,223,95
15908,142,95
15909,44,89
15910,96,45
15911,96,88
15912,204,94
15913,224,94
15914,203,93
15915,392,94
15916,275,95
15917,116,95
15918,176,95
15919,207,95
15920,183,95
15921,145,95
15922,81,93
15923,11,61
15924,12,42
15925,211,91
15926,226,92
15927,356,93
15928,380,94
15929,296,95
15930,273,95
15931,197,96
15932,187,96
15933,149,96
15934,261,95
15935,312,96
15936,275,97
15937,220,97
15938,94,97
15939,129,97
15940,135,97
15941,115,96
15942,85,96
15943,153,96
15944,236,96
15945,312,96
15946,275,97
15947,163,94
15948,78,60
15949,78,0
15950,78,83
15951,305,95
15952,346,96
15953,218,91
15954,32,41
15955,296,93
15956,283,98
15957,380,98
15958,360,99
15959,373,100
15960,426,101
15961,470,102
15962,477,104
15963,461,106
15964,438,107
15965,307,108
15966,251,103
15967,345,100
15968,341,101
15969,260,101
15970,148,101
15971,92,92
15972,116,94
15973,102,66
15974,103,88
15975,387,98
15976,378,98
15977,186,98
15978,196,98
15979,82,91
15980,117,82
15981,178,97
15982,200,97
15983,355,97
15984,257,97
15985,182,97
15986,47,78
15987,36,66
15988,42,0
15989,42,75
15990,0,54
15991,0,0
15992,0,0
15993,0,39
15994,199,48
15995,565,84
15996,820,94
15997,767,100
15998,735,102
15999,489,105
16000,351,105
16001,351,107
16002,247,104
16003,253,100
16004,336,100
16005,337,101
16006,456,102
16007,423,104
16008,382,105
16009,421,105
16010,243,106
16011,0,76
16012,0,50
16013,0,0
16014,152,82
16015,208,94
16016,196,94
16017,200,93
16018,324,93
16019,315,93
16020,165,93
16021,165,100
16022,184,100
16023,278,100
16024,278,100
16025,278,99
16026,250,99
16027,296,99
16028,245,99
16029,310,99
16030,293,99
16031,313,100
16032,259,100
16033,159,100
16034,190,100
16035,254,100
16036,259,100
16037,253,100
16038,276,100
16039,259,101
16040,262,101
16041,338,102
16042,299,102
16043,249,103
16044,291,102
16045,264,102
16046,264,102
16047,15,77
16048,16,75
16049,205,99
16050,227,99
16051,273,99
16052,294,99
16053,250,99
16054,151,99
16055,151,98
16056,101,97
16057,275,97
16058,275,97
16059,366,99
16060,127,99
16061,143,99
16062,143,98
16063,354,99
16064,389,99
16065,410,100
16066,379,101
16067,198,101
16068,165,100
16069,226,99
16070,191,99
16071,250,99
16072,281,100
16073,372,100
16074,434,101
16075,358,102
16076,242,102
16077,214,102
16078,58,93
16079,97,94
16080,257,100
16081,287,100
16082,287,101
16083,170,99
16084,120,93
16085,101,92
16086,187,92
16087,358,92
16088,384,93
16089,376,94
16090,328,95
16091,343,95
16092,311,96
16093,246,96
16094,158,96
16095,131,96
16096,157,96
16097,88,92
16098,111,88
16099,90,94
16100,111,94
16101,147,93
16102,134,93
16103,134,93
16104,137,92
16105,309,92
16106,344,92
16107,424,93
16108,431,95
16109,335,95
16110,293,95
16111,274,96
16112,190,96
16113,262,96
16114,291,97
16115,297,97
16116,192,98
16117,307,98
16118,305,98
16119,344,98
16120,222,98
16121,204,97
16122,143,97
16123,44,90
16124,256,94
16125,320,96
16126,270,96
16127,267,96
16128,239,97
16129,232,97
16130,0,76
16131,0,76
16132,0,37
16133,0,37
16134,161,94
16135,306,94
16136,169,94
16137,39,84
16138,74,52
16139,75,47
16140,571,89
16141,552,91
16142,483,92
16143,423,95
16144,417,96
16145,394,96
16146,363,97
16147,334,97
16148,314,98
16149,101,91
16150,21,91
16151,21,0
16152,22,48
16153,69,89
16154,33,62
16155,33,63
16156,251,99
16157,253,99
16158,115,100
16159,55,86
16160,26,0
16161,26,47
16162,233,95
16163,361,97
16164,272,97
16165,410,98
16166,491,99
16167,432,101
16168,272,102
16169,219,102
16170,249,101
16171,216,101
16172,283,101
16173,267,100
16174,156,100
16175,246,100
16176,357,100
16177,342,101
16178,341,95
16179,235,95
16180,68,86
16181,125,93
16182,118,93
16183,222,93
16184,222,93
16185,222,93
16186,283,93
16187,377,94
16188,339,95
16189,143,94
16190,17,70
16191,27,80
16192,62,0
16193,63,60
16194,292,77
16195,162,77
16196,180,77
16197,205,76
16198,269,77
16199,219,76
16200,274,76
16201,358,76
16202,325,77
16203,259,86
16204,358,91
16205,330,92
16206,309,92
16207,478,93
16208,404,94
16209,341,94
16210,290,94
16211,452,94
16212,446,95
16213,299,96
16214,312,96
16215,190,97
16216,66,96
16217,280,96
16218,137,96
16219,90,69
16220,90,63
16221,230,92
16222,377,99
16223,368,101
16224,287,101
16225,394,102
16226,430,103
16227,382,102
16228,357,97
16229,197,97
16230,163,97
16231,265,96
16232,169,92
16233,77,41
16234,220,94
16235,228,96
16236,248,95
16237,300,95
16238,314,96
16239,292,96
16240,169,96
16241,203,95
16242,206,94
16243,287,94
16244,302,95
16245,384,95
16246,401,95
16247,428,96
16248,377,96
16249,399,97
16250,398,97
16251,246,98
16252,282,99
16253,358,99
16254,317,99
16255,244,99
16256,336,99
16257,237,100
16258,134,99
16259,87,98
16260,131,98
16261,297,97
16262,101,97
16263,112,96
16264,202,95
16265,82,94
16266,93,94
16267,195,93
16268,310,93
16269,317,93
16270,303,94
16271,309,94
16272,302,94
16273,255,95
16274,255,94
16275,303,94
16276,357,94
16277,332,94
16278,247,94
16279,50,81
16280,0,0
16281,0,0
16282,0,0
16283,192,66
16284,317,91
16285,436,94
16286,451,95
16287,258,96
16288,118,96
16289,118,84
16290,60,58
16291,61,49
16292,265,90
16293,337,90
16294,403,90
16295,471,92
16296,484,94
16297,409,95
16298,309,96
16299,374,99
16300,295,100
16301,184,100
16302,172,99
16303,201,98
16304,151,98
16305,151,96
16306,202,95
16307,171,95
16308,294,95
16309,257,96
16310,221,95
16311,231,96
16312,315,96
16313,181,97
16314,162,98
16315,91,97
16316,94,97
16317,97,96
16318,264,95
16319,243,96
16320,290,96
16321,307,96
16322,228,96
16323,293,97
16324,226,96
16325,289,96
16326,234,96
16327,386,95
16328,432,95
16329,374,94
16330,336,93
16331,354,92
16332,349,92
16333,318,95
16334,304,98
16335,178,97
16336,146,95
16337,188,94
16338,159,93
16339,125,93
16340,38,87
16341,11,42
16342,454,88
16343,416,91
16344,228,92
16345,383,93
16346,487,95
16347,458,98
16348,477,100
16349,435,102
16350,417,103
16351,472,105
16352,335,106
16353,201,102
16354,150,99
16355,55,77
16356,56,95
16357,75,58
16358,75,0
16359,76,93
16360,227,94
16361,105,93
16362,127,92
16363,275,92
16364,275,91
16365,371,91
16366,411,92
16367,444,93
16368,406,93
16369,384,94
16370,395,94
16371,420,95
16372,363,96
16373,306,96
16374,404,96
16375,374,97
16376,317,98
16377,105,98
16378,113,97
16379,69,88
16380,161,96
16381,122,96
16382,57,88
16383,342,94
16384,449,96
16385,354,97
16386,164,98
16387,95,97
16388,114,96
16389,196,96
16390,288,96
16391,316,95
16392,265,95
16393,234,95
16394,226,94
16395,119,93
16396,192,92
16397,199,91
16398,149,86
16399,308,86
16400,308,76
16401,347,77
16402,422,79
16403,348,82
16404,187,84
16405,34,75
16406,153,76
16407,195,87
16408,166,88
16409,18,78
16410,0,78
16411,0,0
16412,0,0
16413,0,0
16414,0,0
16415,209,90
16416,401,94
16417,432,96
16418,232,96
16419,232,96
16420,232,98
16421,159,99
16422,139,99
16423,176,99
16424,196,99
16425,126,100
16426,192,100
16427,85,89
16428,60,47
16429,161,97
16430,194,99
16431,233,100
16432,348,101
16433,351,102
16434,218,103
16435,123,102
16436,93,101
16437,31,50
16438,31,0
16439,32,95
16440,85,77
16441,424,94
16442,260,94
16443,187,95
16444,131,94
16445,246,94
16446,233,94
16447,186,94
16448,85,94
16449,142,93
16450,152,93
16451,109,92
16452,111,92
16453,111,90
16454,0,67
16455,0,0
16456,0,0
16457,206,58
16458,416,85
16459,488,85
16460,488,86
16461,676,87
16462,624,88
16463,525,88
16464,273,89
16465,273,92
16466,168,97
16467,94,99
16468,76,92
16469,80,91
16470,80,89
16471,257,89
16472,283,89
16473,319,90
16474,344,90
16475,294,90
16476,294,92
16477,354,92
16478,348,93
16479,335,94
16480,254,95
16481,182,95
16482,187,96
16483,128,95
16484,260,95
16485,426,95
16486,396,97
16487,255,97
16488,266,97
16489,196,97
16490,129,96
16491,68,91
16492,140,88
16493,188,94
16494,153,94
16495,153,93
16496,261,93
16497,261,92
16498,369,92
16499,385,93
16500,198,93
16501,362,93
16502,435,93
16503,348,94
16504,286,93
16505,328,94
16506,245,94
16507,262,93
16508,267,93
16509,181,93
16510,220,92
16511,333,91
16512,170,89
16513,221,86
16514,220,86
16515,220,84
16516,208,92
16517,238,89
16518,332,87
16519,323,93
16520,380,97
16521,424,96
16522,380,96
16523,380,95
16524,406,94
16525,426,94
16526,357,95
16527,261,95
16528,261,97
16529,273,98
16530,259,100
16531,282,101
16532,362,103
16533,392,106
16534,238,103
16535,285,97
16536,166,97
16537,166,98
16538,33,88
16539,141,95
16540,199,95
16541,199,97
16542,266,98
16543,307,99
16544,311,99
16545,235,100
16546,287,100
16547,329,100
16548,326,100
16549,302,100
16550,269,101
16551,276,100
16552,131,94
16553,0,94
16554,0,40
16555,0,0
16556,235,93
16557,312,100
16558,332,96
16559,474,81
16560,417,79
16561,388,78
16562,440,77
16563,496,77
16564,430,75
16565,496,76
16566,508,77
16567,415,78
16568,382,80
16569,187,80
16570,187,95
16571,325,98
16572,274,100
16573,273,101
16574,142,99
16575,223,89
16576,277,90
16577,431,90
16578,441,92
16579,378,93
16580,354,94
16581,335,94
16582,256,94
16583,184,94
16584,308,94
16585,294,94
16586,306,95
16587,430,95
16588,157,94
16589,165,93
16590,174,91
16591,150,90
16592,234,90
16593,354,90
16594,358,90
16595,358,94
16596,289,95
16597,308,96
16598,199,96
16599,116,95
16600,104,95
16601,165,94
16602,338,94
16603,335,95
16604,307,96
16605,312,96
16606,408,97
16607,436,98
16608,422,100
16609,433,100
16610,433,102
16611,295,102
16612,337,103
16613,266,103
16614,266,103
16615,272,103
16616,156,103
16617,197,101
16618,234,100
16619,150,99
16620,292,98
16621,303,97
16622,266,97
16623,204,95
16624,239,95
16625,258,102
16626,277,100
16627,337,97
16628,262,95
16629,311,96
16630,394,104
16631,335,104
16632,317,103
16633,328,101
16634,335,99
16635,385,98
16636,364,97
16637,375,96
16638,394,94
16639,429,98
16640,410,102
16641,368,106
16642,297,103
16643,197,88
16644,68,82
16645,127,88
16646,134,88
16647,134,91
16648,148,92
16649,221,93
16650,255,95
16651,126,96
16652,65,93
16653,61,72
16654,169,96
16655,344,97
16656,228,99
16657,182,93
16658,163,89
16659,283,90
16660,261,91
16661,262,92
16662,295,93
16663,0,69
16664,0,42
16665,0,42
16666,213,65
16667,157,93
16668,83,94
16669,107,94
16670,175,95
16671,192,96
16672,186,93
16673,206,91
16674,195,92
16675,102,93
16676,70,80
16677,169,94
16678,121,94
16679,27,55
16680,243,93
16681,224,99
16682,69,92
16683,0,92
16684,0,0
16685,0,0
16686,0,36
16687,0,0
16688,0,0
16689,0,0
16690,0,0
16691,0,0
16692,171,69
16693,284,95
16694,353,102
16695,268,103
16696,181,102
16697,80,98
16698,12,64
16699,177,99
16700,144,99
16701,287,99
16702,318,99
16703,320,98
16704,310,98
16705,343,97
16706,127,96
16707,68,65
16708,69,67
16709,197,92
16710,155,92
16711,132,91
16712,71,89
16713,69,54
16714,69,71
16715,271,91
16716,321,91
16717,314,92
16718,234,92
16719,204,91
16720,191,90
16721,297,90
16722,264,90
16723,254,94
16724,175,98
16725,232,97
16726,261,97
16727,290,97
16728,266,97
16729,225,98
16730,267,98
16731,252,98
16732,256,98
16733,207,98
16734,223,98
16735,178,97
16736,195,96
16737,300,96
16738,167,96
16739,163,96
16740,170,95
16741,113,95
16742,149,94
16743,196,93
16744,240,93
16745,219,93
16746,197,92
16747,178,92
16748,166,91
16749,276,91
16750,265,92
16751,146,92
16752,77,88
16753,89,0
16754,89,43
16755,89,87
16756,352,92
16757,366,96
16758,365,101
16759,215,102
16760,157,102
16761,145,95
16762,32,56
16763,32,76
16764,123,97
16765,98,93
16766,126,93
16767,209,94
16768,242,89
16769,224,88
16770,276,88
16771,266,89
16772,160,89
16773,107,89
16774,107,76
16775,175,76
16776,175,89
16777,176,83
16778,147,79
16779,141,78
16780,185,76
16781,320,74
16782,339,73
16783,364,73
16784,310,71
16785,436,71
16786,463,71
16787,414,71
16788,447,71
16789,387,71
16790,420,71
16791,458,72
16792,409,73
16793,381,73
16794,371,74
16795,235,75
16796,137,89
16797,123,92
16798,210,91
16799,232,91
16800,282,90
16801,271,90
16802,266,90
16803,325,89
16804,360,90
16805,417,90
16806,405,91
16807,418,93
16808,267,93
16809,102,93
16810,101,91
16811,101,91
16812,170,90
16813,254,91
16814,365,91
16815,343,92
16816,290,92
16817,293,93
16818,349,94
16819,327,95
16820,155,95
16821,162,95
16822,104,94
16823,93,94
16824,221,93
16825,296,93
16826,258,94
16827,353,94
16828,238,95
16829,38,80
16830,16,33
16831,255,91
16832,290,94
16833,285,94
16834,302,93
16835,207,93
16836,160,92
16837,123,86
16838,269,91
16839,428,92
16840,484,94
16841,275,94
16842,250,94
16843,243,94
16844,292,94
16845,128,93
16846,125,92
16847,272,91
16848,209,91
16849,232,97
16850,314,98
16851,371,98
16852,341,98
16853,365,99
16854,152,98
16855,111,97
16856,174,96
16857,287,95
16858,235,95
16859,298,94
16860,351,94
16861,307,93
16862,380,93
16863,387,93
16864,342,93
16865,270,99
16866,267,103
16867,194,101
16868,215,100
16869,324,99
16870,399,98
16871,402,99
16872,379,99
16873,393,99
16874,352,100
16875,266,99
16876,299,98
16877,523,98
16878,415,99
16879,277,98
16880,271,89
16881,307,90
16882,315,92
16883,315,93
16884,319,94
16885,268,95
16886,291,95
16887,261,96
16888,209,95
16889,233,94
16890,263,94
16891,421,95
16892,331,97
16893,336,97
16894,400,99
16895,380,100
16896,288,102
16897,311,102
16898,119,101
16899,71,91
16900,173,93
16901,267,96
16902,342,98
16903,377,98
16904,265,98
16905,326,99
16906,285,100
16907,347,100
16908,291,99
16909,296,94
16910,134,93
16911,110,92
16912,107,91
16913,220,91
16914,376,91
16915,354,92
16916,256,93
16917,248,93
16918,360,93
16919,325,93
16920,303,93
16921,309,94
16922,296,94
16923,271,94
16924,231,93
16925,287,93
16926,252,93
16927,200,93
16928,167,93
16929,252,93
16930,218,94
16931,223,95
16932,366,96
16933,358,97
16934,292,98
16935,238,98
16936,139,98
16937,180,94
16938,148,90
16939,160,90
16940,126,90
16941,152,90
16942,205,90
16943,263,91
16944,331,92
16945,302,92
16946,186,92
16947,133,92
16948,129,92
16949,157,92
16950,211,92
16951,157,92
16952,309,91
16953,310,92
16954,158,93
16955,164,94
16956,159,96
16957,140,95
16958,196,91
16959,108,91
16960,12,68
16961,121,92
16962,69,88
16963,138,90
16964,202,95
16965,125,95
16966,95,95
16967,139,94
16968,248,94
16969,237,93
16970,401,93
16971,298,94
16972,247,100
16973,192,102
16974,120,98
16975,173,91
16976,148,91
16977,43,75
16978,209,89
16979,258,90
16980,254,97
16981,244,99
16982,277,99
16983,272,98
16984,253,98
16985,258,98
16986,213,99
16987,330,98
16988,358,99
16989,349,99
16990,271,99
16991,102,98
16992,99,97
16993,134,97
16994,119,96
16995,127,96
16996,50,90
16997,0,59
16998,0,48
16999,0,0
17000,153,80
17001,102,95
17002,145,94
17003,202,93
17004,413,93
17005,387,94
17006,381,94
17007,278,94
17008,246,94
17009,201,93
17010,168,92
17011,92,68
17012,92,89
17013,179,92
17014,240,97
17015,375,97
17016,373,98
17017,361,98
17018,285,96
17019,222,86
17020,163,84
17021,223,80
17022,316,77
17023,337,78
17024,291,78
17025,303,78
17026,257,78
17027,236,78
17028,151,81
17029,204,91
17030,167,91
17031,204,91
17032,301,91
17033,155,92
17034,337,91
17035,294,92
17036,187,92
17037,590,92
17038,313,93
17039,259,93
17040,475,94
17041,265,94
17042,163,95
17043,192,94
17044,112,94
17045,257,93
17046,273,94
17047,175,93
17048,249,92
17049,245,91
17050,93,90
17051,155,90
17052,233,93
17053,245,93
17054,196,91
17055,384,91
17056,334,91
17057,229,90
17058,231,91
17059,431,95
17060,658,95
17061,554,98
17062,391,98
17063,300,99
17064,337,99
17065,257,100
17066,321,101
17067,153,101
17068,274,95
17069,202,95
17070,183,96
17071,255,97
17072,122,98
17073,81,69
17074,81,86
17075,151,96
17076,207,91
17077,149,90
17078,136,89
17079,209,89
17080,228,89
17081,164,88
17082,88,87
17083,271,86
17084,302,86
17085,153,86
17086,312,86
17087,263,86
17088,272,87
17089,405,89
17090,311,92
17091,36,81
17092,63,62
17093,249,95
17094,209,97
17095,102,94
17096,18,0
17097,18,0
17098,18,68
17099,124,99
17100,161,94
17101,305,97
17102,344,96
17103,295,94
17104,393,96
17105,322,97
17106,265,94
17107,329,96
17108,329,95
17109,213,103
17110,253,103
17111,364,100
17112,458,99
17113,374,98
17114,432,97
17115,366,97
17116,378,106
17117,424,105
17118,398,104
17119,383,103
17120,359,102
17121,365,102
17122,413,102
17123,360,103
17124,405,101
17125,563,101
17126,563,95
17127,603,98
17128,386,101
17129,215,91
17130,173,91
17131,173,93
17132,245,93
17133,245,93
17134,136,97
17135,17,45
17136,184,0
17137,184,96
17138,312,100
17139,132,100
17140,132,89
17141,114,43
17142,385,101
17143,348,106
17144,231,106
17145,231,101
17146,277,101
17147,277,102
17148,186,101
17149,67,89
17150,0,0
17151,0,0
17152,0,0
17153,264,79
17154,353,97
17155,268,98
17156,179,98
17157,117,96
17158,31,76
17159,138,0
17160,139,88
17161,290,95
17162,176,95
17163,101,93
17164,66,83
17165,172,92
17166,203,92
17167,272,92
17168,208,91
17169,74,91
17170,108,76
17171,414,94
17172,326,97
17173,187,97
17174,297,96
17175,217,96
17176,226,96
17177,440,95
17178,584,96
17179,643,98
17180,297,99
17181,154,99
17182,217,99
17183,163,99
17184,213,98
17185,306,98
17186,118,97
17187,182,98
17188,76,89
17189,185,97
17190,119,89
17191,63,0
17192,64,44
17193,452,93
17194,263,95
17195,392,95
17196,392,97
17197,284,98
17198,267,98
17199,85,87
17200,33,0
17201,33,38
17202,149,38
17203,149,96
17204,313,98
17205,388,98
17206,116,98
17207,12,98
17208,12,75
17209,83,47
17210,218,89
17211,370,94
17212,329,95
17213,181,94
17214,321,93
17215,419,93
17216,84,63
17217,147,92
17218,398,94
17219,581,94
17220,320,96
17221,172,95
17222,358,94
17223,636,97
17224,451,100
17225,228,101
17226,263,102
17227,429,104
17228,310,105
17229,274,104
17230,305,99
17231,359,100
17232,249,100
17233,143,100
17234,51,67
17235,51,80
17236,231,98
17237,162,98
17238,145,97
17239,136,96
17240,224,96
17241,224,91
17242,62,86
17243,163,37
17244,164,94
17245,442,94
17246,442,99
17247,186,99
17248,372,99
17249,372,100
17250,711,101
17251,564,103
17252,431,104
17253,488,105
17254,129,93
17255,92,93
17256,92,0
17257,373,100
17258,616,101
17259,438,98
17260,253,44
17261,254,94
17262,610,104
17263,593,108
17264,393,109
17265,174,90
17266,174,100
17267,483,108
17268,129,108
17269,129,75
17270,146,0
17271,146,0
17272,148,75
17273,254,103
17274,476,106
17275,281,106
17276,284,106
17277,375,106
17278,287,106
17279,230,105
17280,406,104
17281,373,104
17282,513,104
17283,204,94
17284,291,78
17285,422,102
17286,231,101
17287,48,88
17288,26,74
17289,99,92
17290,66,34
17291,66,0
17292,67,78
17293,332,98
17294,203,98
17295,123,96
17296,171,96
17297,113,99
17298,270,99
17299,251,94
17300,282,93
17301,445,93
17302,261,94
17303,201,101
17304,175,100
17305,435,100
17306,433,101
17307,532,102
17308,344,102
17309,491,103
17310,613,104
17311,364,105
17312,345,105
17313,230,104
17314,277,104
17315,277,103
17316,243,103
17317,359,102
17318,328,102
17319,339,101
17320,548,101
17321,550,102
17322,483,102
17323,476,102
17324,434,101
17325,361,100
17326,488,99
17327,491,99
17328,540,100
17329,699,102
17330,377,104
17331,127,99
17332,273,104
17333,457,103
17334,755,102
17335,682,104
17336,648,106
17337,87,89
17338,51,94
17339,0,51
17340,0,40
17341,0,54
17342,0,0
17343,0,0
17344,0,0
17345,0,0
17346,131,50
17347,334,87
17348,413,90
17349,710,86
17350,850,97
17351,753,107
17352,699,113
17353,561,108
17354,473,108
17355,493,100
17356,389,101
17357,376,101
17358,321,101
17359,403,100
17360,508,101
17361,216,101
17362,205,100
17363,68,84
17364,26,0
17365,26,31
17366,583,92
17367,692,90
17368,620,90
17369,620,93
17370,421,92
17371,374,89
17372,580,87
17373,673,87
17374,602,87
17375,465,87
17376,525,86
17377,485,84
17378,517,82
17379,351,84
17380,362,104
17381,323,101
17382,427,97
17383,470,94
17384,459,93
17385,495,99
17386,584,92
17387,526,87
17388,607,85
17389,465,84
17390,574,83
17391,606,83
17392,520,83
17393,415,81
17394,535,79
17395,560,78
17396,484,77
17397,493,77
17398,445,78
17399,422,81
17400,388,88
17401,342,94
17402,417,96
17403,429,96
17404,352,95
17405,437,94
17406,428,95
17407,507,96
17408,480,98
17409,451,98
17410,513,97
17411,597,98
17412,520,99
17413,493,97
17414,463,94
17415,421,91
17416,463,92
17417,473,99
17418,462,98
17419,420,97
17420,448,97
17421,468,98
17422,445,98
17423,444,97
17424,468,95
17425,478,94
17426,499,94
17427,499,96
17428,428,94
17429,465,93
17430,493,94
17431,474,94
17432,433,93
17433,481,91
17434,549,92
17435,574,94
17436,508,96
17437,515,96
17438,503,97
17439,514,98
17440,497,98
17441,471,97
17442,560,97
17443,507,99
17444,416,97
17445,547,96
17446,475,97
17447,492,98
17448,472,99
17449,452,98
17450,519,98
17451,492,99
17452,472,98
17453,491,97
17454,474,96
17455,481,95
17456,433,92
17457,416,90
17458,520,98
17459,522,101
17460,478,102
17461,492,103
17462,501,103
17463,444,102
17464,463,98
17465,446,96
17466,529,95
17467,670,101
17468,462,107
17469,424,103
17470,506,100
